iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
8139,189.415985,1000.0,0.80924,0.821656,0.0,0.0,0.058431,83143.0,0.141125,0.245391,0.182327,0.344312,-0.057664,0.667569,6.75007,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.138516,-0.010003,0.0,0.0,-0.078964,-0.018116,-0.015024,-0.02906,0.839045,-0.041894,-0.104014,-0.007989,-0.025877,1.868733,4.405544,-0.082504,-0.00088,-0.376671,5.0,0.022098,0.085707,0.143503
8140,190.116348,999.73999,0.805382,0.826838,0.043478,0.0,0.058361,81347.0,0.136052,0.243719,0.176716,0.330171,-0.05445,0.668964,6.686099,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.49986,-0.153629,-0.007577,0.0,-0.000435,-0.070831,-0.01719,-0.01354,-0.025842,0.845009,-0.040682,-0.093052,-0.007912,-0.025399,1.872704,4.430681,-0.075564,-0.000812,-0.359786,4.26087,0.020287,0.086737,0.135642
8141,187.887039,1000.0,0.822395,0.830345,0.0,0.0,0.058307,83893.0,0.133319,0.246189,0.168229,0.314806,-0.055022,0.596149,6.737184,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.14962,-0.009997,0.0,0.0,-0.074679,-0.017898,-0.015526,-0.027732,0.839072,-0.040631,-0.098436,-0.00812,-0.024511,1.876948,4.421864,-0.081861,-0.000564,-0.371366,4.142857,0.020729,0.083101,0.131886
8142,189.804489,1000.0,0.819874,0.844523,0.0,0.0,0.058256,61145.0,0.132267,0.242228,0.18651,0.323418,-0.053802,0.673527,6.748007,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.133915,-0.008267,0.0,0.0,-0.073525,-0.017252,-0.013196,-0.026808,0.850285,-0.039841,-0.100197,-0.007131,-0.027447,1.884957,4.432277,-0.074188,-0.000803,-0.552939,3.708333,0.018801,0.082883,0.114043
8143,189.916367,1000.0,0.784505,0.83465,0.0,0.0,0.058354,77908.0,0.14294,0.24549,0.185267,0.371424,-0.060268,0.709709,6.723178,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.151816,-0.010141,0.0,0.0,-0.080853,-0.018493,-0.016171,-0.02911,0.830611,-0.041241,-0.10282,-0.008378,-0.026612,1.867487,4.412587,-0.086741,-0.000698,-0.39249,4.666667,0.023447,0.09346,0.14753
8144,187.386307,1000.0,0.817923,0.837577,0.0,0.0,0.058264,77467.0,0.133864,0.242463,0.179513,0.313601,-0.051403,0.638408,6.726949,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.140183,-0.007885,0.0,0.0,-0.06819,-0.017041,-0.013182,-0.025102,0.848923,-0.040369,-0.096059,-0.007239,-0.024092,1.87898,4.425839,-0.073058,-0.000803,-0.449678,4.333333,0.020356,0.09547,0.131971
8145,190.119522,1000.0,0.792932,0.831964,0.0,0.0,0.058184,77686.0,0.134585,0.239182,0.172661,0.323397,-0.052763,0.653801,6.719671,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.14957,-0.007517,0.0,0.0,-0.067638,-0.016947,-0.013421,-0.025759,0.846974,-0.03881,-0.092337,-0.007717,-0.02278,1.880129,4.446167,-0.073782,-0.000918,-0.380463,4.083333,0.02079,0.077943,0.129348
8146,189.050262,1000.0,0.799551,0.834951,0.0,0.0,0.058269,78131.0,0.141731,0.244758,0.189375,0.343914,-0.056567,0.680716,6.751397,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.141343,-0.007385,0.0,0.0,-0.072722,-0.017707,-0.014519,-0.026579,0.84043,-0.041378,-0.100356,-0.008089,-0.024749,1.867069,4.414866,-0.079811,-0.000747,-0.423247,4.666667,0.021107,0.075427,0.139209
8147,189.844162,996.98999,0.805891,0.834565,0.041667,0.0,0.058318,76885.0,0.138892,0.240931,0.182375,0.326956,-0.052044,0.641639,6.778335,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.498748,-0.144462,-0.007838,0.0,-0.000333,-0.070429,-0.017145,-0.013504,-0.025133,0.838575,-0.039757,-0.095167,-0.007918,-0.024145,1.863153,4.431679,-0.076286,-0.000846,-0.347919,4.458333,0.019793,0.088914,0.131154
8148,192.942673,1000.0,0.830966,0.831859,0.0,0.0,0.058384,79013.0,0.126324,0.242082,0.170984,0.30644,-0.050848,0.646729,6.73294,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143786,-0.006561,0.0,0.0,-0.066606,-0.016909,-0.012751,-0.024954,0.853864,-0.038203,-0.09217,-0.00679,-0.023267,1.891484,4.450367,-0.071473,-0.000745,-0.294596,3.916667,0.022267,0.086593,0.130625
8149,190.694611,1000.0,0.792567,0.830059,0.0,0.0,0.058461,54911.0,0.141834,0.243581,0.173372,0.338334,-0.056731,0.669582,6.80551,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.152602,-0.007207,0.0,0.0,-0.073844,-0.017606,-0.013936,-0.02732,0.835525,-0.040997,-0.092998,-0.007923,-0.02466,1.855695,4.427762,-0.080056,-0.000774,-0.337752,4.043478,0.020732,0.087912,0.117209
8150,187.131683,1000.0,0.826357,0.829711,0.0,0.0,0.058444,65748.0,0.132458,0.245478,0.182946,0.319728,-0.052709,0.653884,6.778369,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145868,-0.006382,0.0,0.0,-0.069716,-0.017295,-0.0133,-0.025129,0.846994,-0.040284,-0.094596,-0.007204,-0.024205,1.882634,4.426301,-0.074932,-0.000928,-0.487356,5.043478,0.021276,0.083582,0.14376
8151,188.524475,1000.0,0.776107,0.800231,0.0,0.0,0.058523,69199.0,0.138374,0.247884,0.169392,0.333203,-0.056155,0.653219,6.819037,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.156218,-0.008329,0.0,0.0,-0.078821,-0.018019,-0.014879,-0.028418,0.828169,-0.041539,-0.10268,-0.008577,-0.026888,1.870089,4.412719,-0.0809,-0.000773,-0.395277,4.208333,0.019906,0.075879,0.137426
8152,191.273041,1000.0,0.81359,0.825675,0.0,0.0,0.058562,74286.0,0.1422,0.24287,0.189404,0.337534,-0.05606,0.660358,6.74986,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.136276,-0.010063,0.0,0.0,-0.072936,-0.017747,-0.014083,-0.026966,0.839258,-0.040443,-0.097442,-0.007507,-0.025132,1.863782,4.427451,-0.079669,-0.000594,-0.301136,4.608696,0.021441,0.082359,0.132199
8153,190.929672,1000.0,0.828103,0.842574,0.0,0.0,0.058507,75096.0,0.138998,0.242354,0.185967,0.319222,-0.053616,0.638991,6.77476,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.142619,-0.007093,0.0,0.0,-0.07121,-0.017096,-0.013236,-0.025159,0.844107,-0.039649,-0.095421,-0.007522,-0.0243,1.876011,4.433247,-0.074146,-0.000666,-0.317947,4.25,0.017025,0.071171,0.109181
8154,190.483505,1000.0,0.814389,0.828781,0.0,0.0,0.058645,55955.0,0.140483,0.238665,0.191494,0.358815,-0.0582,0.682418,6.753017,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143549,-0.008971,0.0,0.0,-0.073312,-0.01795,-0.01582,-0.02719,0.833738,-0.039947,-0.095791,-0.00812,-0.023885,1.860943,4.432419,-0.083673,-0.000634,-0.304359,3.869565,0.019636,0.071978,0.096088
8155,190.803055,1000.0,0.793189,0.815324,0.0,0.0,0.058751,67480.0,0.134386,0.244974,0.178464,0.310796,-0.053027,0.621156,6.789403,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.137365,-0.008768,0.0,0.0,-0.070987,-0.017296,-0.013474,-0.0262,0.840354,-0.038946,-0.098305,-0.007245,-0.024867,1.88275,4.436028,-0.074348,-0.000877,-0.272213,4.083333,0.021465,0.09257,0.15247
8156,190.25502,1000.0,0.819164,0.832245,0.0,0.0,0.058772,78586.0,0.14417,0.244874,0.187552,0.346098,-0.055789,0.688552,6.761552,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.133499,-0.009212,0.0,0.0,-0.076878,-0.017803,-0.014888,-0.027603,0.840987,-0.041873,-0.104759,-0.007488,-0.027131,1.862156,4.410476,-0.078464,-0.000783,-0.352016,4.35,0.021813,0.085601,0.121411
8157,188.005951,1000.0,0.795855,0.829837,0.0,0.0,0.058824,72022.0,0.143015,0.24741,0.197149,0.358202,-0.059444,0.700711,6.734207,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.139925,-0.009013,0.0,0.0,-0.076501,-0.018015,-0.014704,-0.027626,0.838326,-0.04169,-0.102864,-0.008292,-0.025126,1.871404,4.411292,-0.081615,-0.00084,-0.510836,4.416667,0.024164,0.092348,0.129733
8158,188.110367,1000.0,0.839645,0.829635,0.0,0.0,0.058822,68855.0,0.137273,0.237103,0.183006,0.331452,-0.057498,0.647125,6.770848,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143436,-0.01158,0.0,0.0,-0.075088,-0.017615,-0.014408,-0.027514,0.834016,-0.039359,-0.095498,-0.006919,-0.024747,1.875829,4.442577,-0.079061,-0.000601,-0.483422,4.541667,0.017677,0.077292,0.13825
8159,191.067429,1000.0,0.801179,0.831451,0.0,0.0,0.058889,71699.0,0.142932,0.239761,0.201594,0.364357,-0.059738,0.71198,6.714272,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.136113,-0.012397,0.0,0.0,-0.079159,-0.018107,-0.015061,-0.029131,0.842071,-0.039936,-0.102454,-0.007073,-0.026532,1.875495,4.430838,-0.083539,-0.000862,-0.358039,4.652174,0.02217,0.070307,0.125495
8160,190.303741,1000.0,0.799967,0.831777,0.0,0.0,0.058903,59137.0,0.132438,0.237246,0.179625,0.332375,-0.055265,0.64251,6.720449,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.140804,-0.009613,0.0,0.0,-0.076204,-0.017881,-0.015079,-0.027497,0.836787,-0.039948,-0.102434,-0.007606,-0.026029,1.881217,4.435692,-0.081986,-0.000694,-0.299647,4.208333,0.019545,0.103444,0.148693
8161,191.69397,1000.0,0.790748,0.839761,0.0,0.0,0.058912,75515.0,0.145087,0.250242,0.195517,0.367386,-0.061145,0.693348,6.723485,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.141543,-0.011276,0.0,0.0,-0.082046,-0.018431,-0.016188,-0.029098,0.831389,-0.041672,-0.102415,-0.008778,-0.027283,1.857717,4.407174,-0.087781,-0.000669,-0.241295,4.625,0.022513,0.095076,0.135806
8162,188.698044,1000.0,0.809625,0.853132,0.0,0.0,0.058999,73227.0,0.140562,0.240015,0.185424,0.33465,-0.05637,0.662697,6.779493,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.139902,-0.01093,0.0,0.0,-0.073315,-0.017827,-0.014215,-0.027424,0.83856,-0.039678,-0.096672,-0.007206,-0.023605,1.868232,4.437726,-0.079432,-0.000682,-0.4557,4.583333,0.019978,0.073655,0.131254
8163,189.15062,1000.0,0.796273,0.85103,0.0,0.0,0.058905,75984.0,0.14461,0.245112,0.194083,0.368778,-0.060117,0.734201,6.810168,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.144541,-0.009656,0.0,0.0,-0.078849,-0.018222,-0.015758,-0.028249,0.84141,-0.042055,-0.103069,-0.008033,-0.027236,1.857204,4.40972,-0.083408,-0.001091,-0.448408,35.0,0.020178,0.074245,0.129029
8164,188.680008,1000.0,0.842699,0.839001,0.0,0.0,0.058821,77217.0,0.136736,0.240464,0.180858,0.330057,-0.056866,0.652425,6.706518,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.144414,-0.010048,0.0,0.0,-0.07395,-0.017772,-0.014418,-0.026773,0.837576,-0.040834,-0.098355,-0.007373,-0.024461,1.874304,4.425926,-0.079014,-0.000789,-0.34873,3.826087,0.017776,0.072817,0.132153
8165,188.815842,1000.0,0.825969,0.841993,0.0,0.0,0.058933,80157.0,0.131982,0.237495,0.191199,0.32999,-0.055375,0.688436,6.673057,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.140222,-0.009121,0.0,0.0,-0.071137,-0.017232,-0.01297,-0.026158,0.850137,-0.038848,-0.094205,-0.006687,-0.024308,1.887287,4.44556,-0.074836,-0.000576,-0.466552,4.5,0.018203,0.097762,0.141013
8166,185.998886,1000.0,0.791478,0.831814,0.0,0.0,0.058855,81092.0,0.143331,0.24127,0.193518,0.362716,-0.059127,0.70117,6.686561,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.142531,-0.010392,0.0,0.0,-0.076352,-0.017797,-0.014813,-0.02771,0.839167,-0.04066,-0.096757,-0.007098,-0.025253,1.868166,4.427307,-0.08121,-0.000847,-0.565477,3.583333,0.020025,0.076336,0.130089
8167,190.286453,1000.0,0.83422,0.846764,0.0,0.0,0.058881,61238.0,0.140397,0.239749,0.182546,0.335153,-0.057077,0.656847,6.715732,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148349,-0.009369,0.0,0.0,-0.076057,-0.017656,-0.01428,-0.026757,0.840248,-0.039103,-0.095116,-0.007125,-0.02614,1.869023,4.44365,-0.079956,-0.000831,-0.367022,4.666667,0.017486,0.085653,0.120969
8168,189.410233,1000.0,0.807353,0.842351,0.0,0.0,0.058808,80184.0,0.140794,0.24503,0.179747,0.325192,-0.055488,0.696965,6.646982,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147898,-0.007117,0.0,0.0,-0.077437,-0.017417,-0.013673,-0.027626,0.857281,-0.039582,-0.094649,-0.008221,-0.027991,1.865559,4.435324,-0.075713,-0.000702,-0.368565,4.208333,0.018515,0.084952,0.126706
8169,191.837112,1000.0,0.799781,0.830168,0.0,0.0,0.058805,79012.0,0.13216,0.244668,0.184731,0.317099,-0.05318,0.67565,6.637586,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150756,-0.006475,0.0,0.0,-0.071099,-0.01696,-0.012871,-0.0254,0.857551,-0.039618,-0.092997,-0.008254,-0.024781,1.888698,4.431934,-0.071982,-0.000775,-0.272963,3.826087,0.021457,0.089578,0.119548
8170,189.706451,1000.0,0.789703,0.827267,0.0,0.0,0.058669,79485.0,0.132639,0.241828,0.184613,0.317996,-0.052044,0.662307,6.676396,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.138849,-0.007404,0.0,0.0,-0.071577,-0.017235,-0.012928,-0.026052,0.851195,-0.039181,-0.099985,-0.007393,-0.024024,1.888616,4.440757,-0.073872,-0.000893,-0.375179,4.583333,0.021676,0.080122,0.121403
8171,189.983658,1000.0,0.792006,0.806758,0.0,0.0,0.058737,82770.0,0.144483,0.244905,0.190578,0.35639,-0.058633,0.691492,6.648556,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.141,-0.008037,0.0,0.0,-0.077771,-0.01846,-0.015488,-0.028602,0.833773,-0.041252,-0.101105,-0.007845,-0.025362,1.859468,4.415291,-0.083154,-0.000813,-0.317812,3.956522,0.020884,0.099183,0.139505
8172,193.461975,1000.0,0.829336,0.829076,0.0,0.0,0.058563,83173.0,0.133029,0.237964,0.192345,0.353523,-0.056674,0.713366,6.649007,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148802,-0.009188,0.0,0.0,-0.073604,-0.017688,-0.015041,-0.026125,0.841826,-0.038213,-0.091446,-0.0078,-0.024254,1.88136,4.450678,-0.080472,-0.000709,-0.369456,4.391304,0.018794,0.084719,0.170293
8173,190.484055,1000.0,0.772089,0.830511,0.0,0.0,0.058478,61173.0,0.143837,0.242153,0.189978,0.360177,-0.057559,0.697322,6.660292,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147025,-0.009949,0.0,0.0,-0.075828,-0.017998,-0.014646,-0.028163,0.836266,-0.039108,-0.099582,-0.008325,-0.025094,1.861545,4.435987,-0.082512,-0.000645,-0.345361,5.043478,0.021936,0.086931,0.128845
8174,187.303192,992.210022,0.811476,0.826887,0.083333,0.0,0.058452,80387.0,0.140203,0.242775,0.17797,0.332143,-0.055635,0.654908,6.719289,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.496573,-0.147371,-0.009812,0.0,-0.000833,-0.074954,-0.017624,-0.014334,-0.027317,0.832648,-0.039496,-0.100253,-0.006997,-0.025563,1.851777,4.408036,-0.07906,-0.00077,-0.423451,4.291667,0.0189,0.085373,0.138738
8175,187.625641,1000.0,0.832202,0.824629,0.0,0.0,0.058469,79288.0,0.136412,0.245005,0.174644,0.331739,-0.056655,0.646039,6.702125,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148361,-0.009331,0.0,0.0,-0.074328,-0.01797,-0.014942,-0.027906,0.837299,-0.040596,-0.099414,-0.007905,-0.024585,1.87573,4.427983,-0.081602,-0.000696,-0.517124,4.875,0.019958,0.081667,0.142873
8176,189.047806,1000.0,0.809515,0.83236,0.0,0.0,0.058333,78828.0,0.137199,0.238493,0.188753,0.355055,-0.058474,0.702625,6.681793,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.144144,-0.010236,0.0,0.0,-0.078501,-0.018342,-0.0156,-0.028267,0.836246,-0.040391,-0.098969,-0.007041,-0.026314,1.876493,4.433063,-0.084975,-0.000817,-0.417878,4.416667,0.017846,0.082131,0.104267
8177,192.271103,1000.0,0.80833,0.837504,0.0,0.0,0.058439,80354.0,0.132393,0.235926,0.176769,0.324402,-0.052025,0.645551,6.686374,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.142491,-0.007447,0.0,0.0,-0.069875,-0.01738,-0.013657,-0.025663,0.841495,-0.038344,-0.094013,-0.006773,-0.023369,1.879966,4.453364,-0.076585,-0.000406,-0.333056,4.73913,0.019106,0.093335,0.129825
8178,189.503662,1000.0,0.824884,0.821357,0.0,0.0,0.058394,81371.0,0.137198,0.239883,0.175199,0.341288,-0.057064,0.640427,6.68335,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153802,-0.009786,0.0,0.0,-0.074295,-0.018024,-0.015234,-0.026996,0.833138,-0.039937,-0.092426,-0.007989,-0.023697,1.86423,4.434735,-0.082727,-0.000698,-0.358084,4.565217,0.019413,0.089014,0.14143
8179,190.235748,1000.0,0.79292,0.850737,0.0,0.0,0.058383,80810.0,0.138791,0.246657,0.185711,0.337561,-0.053557,0.668064,6.689448,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.139696,-0.00798,0.0,0.0,-0.071176,-0.017572,-0.01378,-0.025827,0.841984,-0.040613,-0.098338,-0.007953,-0.02434,1.868831,4.427805,-0.076745,-0.000646,-0.45922,4.458333,0.019225,0.076425,0.109608
8180,189.828064,1000.0,0.817987,0.839506,0.0,0.0,0.058306,60085.0,0.134916,0.238401,0.176456,0.331976,-0.058034,0.653076,6.650798,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145602,-0.010011,0.0,0.0,-0.073768,-0.017921,-0.014207,-0.028017,0.83996,-0.038594,-0.093116,-0.007138,-0.023528,1.876677,4.446382,-0.08222,-0.000747,-0.376572,4.333333,0.021041,0.084092,0.138185
8181,188.358032,994.880005,0.785384,0.816221,0.043478,0.0,0.058423,81304.0,0.139543,0.240187,0.176787,0.32383,-0.054818,0.608805,6.673048,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.488854,-0.139366,-0.008299,0.0,-0.001739,-0.072893,-0.017521,-0.014134,-0.027001,0.817016,-0.042825,-0.098497,-0.007263,-0.024905,1.823433,4.323605,-0.077922,-0.00058,-0.347398,4.521739,0.021043,0.10487,0.128794
8182,189.402115,1000.0,0.811404,0.835052,0.0,0.0,0.058423,83936.0,0.140211,0.236858,0.192465,0.332442,-0.053694,0.667564,6.675769,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.139022,-0.007713,0.0,0.0,-0.071421,-0.017086,-0.013049,-0.025274,0.841356,-0.038141,-0.093319,-0.006978,-0.023684,1.866884,4.452146,-0.074616,-0.000613,-0.432673,4.272727,0.018058,0.095811,0.135632
8183,190.556839,1000.0,0.834024,0.8197,0.0,0.0,0.058458,84674.0,0.133532,0.238505,0.179291,0.312282,-0.053693,0.641683,6.643393,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.140332,-0.007457,0.0,0.0,-0.071716,-0.017169,-0.012871,-0.025664,0.843073,-0.038562,-0.098525,-0.007461,-0.025516,1.88178,4.449065,-0.073812,-0.000579,-0.362365,3.954545,0.019265,0.092431,0.138384
8184,192.825928,1000.0,0.810889,0.836492,0.0,0.0,0.058455,81464.0,0.135266,0.240751,0.173219,0.342641,-0.057852,0.682217,6.677708,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149304,-0.00964,0.0,0.0,-0.076626,-0.018013,-0.015065,-0.02782,0.836351,-0.039867,-0.09701,-0.00796,-0.02626,1.875235,4.433758,-0.081825,-0.000812,-0.243909,3.916667,0.021722,0.096225,0.128038
8185,189.841415,1000.0,0.830467,0.834417,0.0,0.0,0.058337,81517.0,0.138032,0.242381,0.185629,0.337067,-0.054551,0.677904,6.699621,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143795,-0.008158,0.0,0.0,-0.073685,-0.017435,-0.013777,-0.026051,0.842789,-0.040025,-0.100039,-0.007513,-0.024905,1.870848,4.432528,-0.076372,-0.000607,-0.372753,4.375,0.017076,0.08927,0.117995
8186,190.901855,1000.0,0.821864,0.833691,0.0,0.0,0.058407,57634.0,0.139549,0.242155,0.190432,0.346017,-0.054586,0.706589,6.678199,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143844,-0.008197,0.0,0.0,-0.071305,-0.017501,-0.014382,-0.025735,0.84479,-0.040443,-0.099068,-0.008186,-0.024853,1.873379,4.42767,-0.077251,-0.000698,-0.377662,4.791667,0.018795,0.076026,0.122933
8187,186.930634,1000.0,0.821672,0.843448,0.0,0.0,0.058248,80384.0,0.13883,0.246661,0.188414,0.352953,-0.058452,0.694997,6.683236,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146195,-0.010577,0.0,0.0,-0.0767,-0.018108,-0.01475,-0.027974,0.838787,-0.040446,-0.096107,-0.00729,-0.024198,1.87036,4.42213,-0.08284,-0.000866,-0.532634,4.125,0.017762,0.09125,0.121767
8188,191.215958,1000.0,0.82469,0.84184,0.0,0.0,0.058145,79946.0,0.148693,0.242133,0.20398,0.370498,-0.061977,0.721512,6.68631,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.141577,-0.009848,0.0,0.0,-0.079975,-0.018618,-0.015882,-0.028792,0.828442,-0.041053,-0.10485,-0.007839,-0.02609,1.850305,4.421809,-0.086291,-0.000835,-0.414012,4.333333,0.019191,0.085083,0.143024
8189,190.769547,1000.0,0.827081,0.833168,0.0,0.0,0.058233,79863.0,0.134078,0.243086,0.176919,0.306813,-0.051679,0.609333,6.666495,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.138192,-0.008432,0.0,0.0,-0.069903,-0.017032,-0.013284,-0.025419,0.845686,-0.038796,-0.095869,-0.007281,-0.025019,1.87949,4.443493,-0.073455,-0.000548,-0.346185,4.416667,0.020464,0.086127,0.137404
8190,191.622589,1000.0,0.820243,0.807474,0.0,0.0,0.058118,79314.0,0.140652,0.240408,0.191084,0.361026,-0.057063,0.701862,6.696401,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149765,-0.009279,0.0,0.0,-0.073126,-0.017847,-0.015146,-0.026089,0.838986,-0.040138,-0.098671,-0.007925,-0.02313,1.861789,4.428254,-0.082305,-0.000874,-0.342471,3.791667,0.018806,0.087402,0.125586
8191,189.117645,1000.0,0.803366,0.839023,0.0,0.0,0.058092,79527.0,0.141398,0.244326,0.176459,0.355533,-0.057282,0.690529,6.675909,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.154306,-0.008714,0.0,0.0,-0.078916,-0.018173,-0.015529,-0.028589,0.846144,-0.04051,-0.099992,-0.009018,-0.02688,1.861418,4.425987,-0.083939,-0.000696,-0.416392,4.956522,0.018945,0.070429,0.09847
8192,188.649002,993.98999,0.7936,0.811908,0.043478,0.0,0.058085,80096.0,0.142784,0.247278,0.187331,0.341993,-0.054073,0.676285,6.735141,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.493463,-0.14136,-0.008183,0.0,-0.00087,-0.071945,-0.01751,-0.014001,-0.026169,0.828487,-0.042441,-0.098078,-0.007547,-0.023293,1.831444,4.349238,-0.077403,-0.000742,-0.360579,4.304348,0.019737,0.067668,0.147028
8193,189.933456,1000.0,0.831591,0.828862,0.0,0.0,0.058036,58676.0,0.137326,0.242862,0.190126,0.342305,-0.054387,0.693603,6.710268,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.141132,-0.008208,0.0,0.0,-0.071456,-0.017472,-0.014036,-0.025091,0.840062,-0.040724,-0.098572,-0.007587,-0.023823,1.875121,4.427379,-0.077524,-0.000755,-0.522612,4.083333,0.017212,0.075929,0.127507
8194,189.277908,1000.0,0.832299,0.83614,0.0,0.0,0.057975,79329.0,0.135171,0.243117,0.182303,0.306399,-0.051864,0.633914,6.6991,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.135666,-0.00802,0.0,0.0,-0.068403,-0.017076,-0.012126,-0.02538,0.848161,-0.038585,-0.096094,-0.006598,-0.025215,1.876621,4.442705,-0.071581,-0.000876,-0.424432,4.913043,0.020269,0.082784,0.120184
8195,186.922104,1000.0,0.819251,0.856086,0.0,0.0,0.057928,77805.0,0.142305,0.239055,0.183414,0.342683,-0.056267,0.671449,6.663619,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.141859,-0.009807,0.0,0.0,-0.077643,-0.017717,-0.01437,-0.027304,0.844214,-0.040179,-0.099539,-0.007278,-0.026864,1.860854,4.432697,-0.080749,-0.000913,-0.512086,4.083333,0.019021,0.084286,0.121134
8196,191.003906,1000.0,0.800602,0.828497,0.0,0.0,0.057843,80557.0,0.135914,0.247083,0.189397,0.340883,-0.0561,0.683268,6.718824,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.144461,-0.009002,0.0,0.0,-0.073744,-0.017735,-0.013879,-0.026265,0.846416,-0.039283,-0.094803,-0.007218,-0.025688,1.872679,4.433311,-0.07823,-0.000926,-0.401891,3.695652,0.021553,0.075061,0.144703
