iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force
358,107.519325,1000.0,0.954389,0.980639,0.0,0.0,0.39497,53411.0,0.212457,1.044137,0.213122,0.434027,-0.075559,0.991872,7.984237
359,110.583076,1000.0,0.954196,0.980908,0.0,0.0,0.393845,47061.0,0.205406,1.05933,0.216117,0.460521,-0.080305,1.076471,7.968487
360,112.876038,1000.0,0.957196,0.981963,0.0,0.0,0.393184,44390.0,0.211751,1.067002,0.224374,0.458367,-0.07989,1.079015,7.967209
361,112.888962,1000.0,0.96003,0.982157,0.0,0.0,0.391791,53153.0,0.207663,1.05196,0.212624,0.420751,-0.073442,1.014,8.037805
362,111.322968,1000.0,0.955755,0.981115,0.0,0.0,0.391202,39376.0,0.211457,1.029246,0.226058,0.44084,-0.075875,0.985573,7.953439
363,110.407272,1000.0,0.95349,0.980505,0.0,0.0,0.390423,55553.0,0.207228,1.043628,0.214149,0.443502,-0.077081,0.996426,8.004443
364,111.254578,1000.0,0.954417,0.97992,0.0,0.0,0.389624,50799.0,0.207405,1.041801,0.219952,0.486535,-0.084021,1.137138,7.945585
365,110.510979,990.969971,0.910489,0.933469,0.052632,0.0,0.388625,54254.0,0.197667,1.004241,0.207605,0.435348,-0.075433,0.880749,7.974205
366,110.934349,990.969971,0.954273,0.980999,0.0,0.0,0.389018,59171.0,0.215998,1.026495,0.227055,0.483753,-0.084471,1.027698,7.95404
367,110.712189,990.969971,0.954682,0.980943,0.0,0.0,0.388624,64589.0,0.205812,1.012528,0.223772,0.492119,-0.081381,1.121204,7.965957
368,112.205917,990.969971,0.957075,0.981483,0.0,0.0,0.387539,56416.0,0.209108,1.032618,0.216823,0.480372,-0.082342,1.127259,7.950403
369,114.158653,1000.0,0.952119,0.981369,0.0,0.0,0.387001,43112.0,0.207975,1.018469,0.22347,0.471169,-0.079686,1.112343,7.924449
370,112.116577,1000.0,0.950986,0.982302,0.0,0.0,0.387084,54938.0,0.208972,1.044026,0.226475,0.474045,-0.079623,1.000012,7.933552
371,112.861214,1000.0,0.954476,0.980927,0.0,0.0,0.387176,50118.0,0.208475,1.019126,0.224199,0.500078,-0.084644,1.011158,7.947319
372,112.727638,1000.0,0.955566,0.983244,0.0,0.0,0.387089,63065.0,0.200515,1.017196,0.217949,0.458215,-0.075822,1.149289,7.909559
373,114.0467,1000.0,0.953843,0.980414,0.0,0.0,0.386659,61376.0,0.204779,1.035427,0.214612,0.480859,-0.082263,1.012697,7.931721
374,114.418701,1000.0,0.958816,0.981874,0.0,0.0,0.386172,54388.0,0.209709,1.024351,0.225157,0.463614,-0.079287,1.092759,7.925048
375,114.444794,1000.0,0.959476,0.982999,0.0,0.0,0.38566,50537.0,0.210113,0.997419,0.233305,0.473246,-0.07977,1.025206,7.937954
