iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force
160,71.083206,987.130005,0.886538,0.914204,0.066667,0.0,0.571019,39017.0,0.246114,1.297506,0.144301,0.462155,-0.105083,0.591189,8.277376
161,72.369133,984.97998,0.93041,0.958962,0.05,0.0,0.569851,37436.0,0.264786,1.3854,0.153335,0.439153,-0.098179,0.60653,8.273834
162,72.446541,995.130005,0.936691,0.971698,0.0,0.0,0.567991,33187.0,0.271323,1.385315,0.166785,0.431429,-0.098455,0.565282,8.269144
163,72.74765,991.330017,0.919258,0.949051,0.05,0.0,0.567388,36840.0,0.266695,1.358523,0.154407,0.440887,-0.099307,0.555897,8.270832
164,71.754852,996.200012,0.939076,0.968286,0.0,0.0,0.56569,53847.0,0.266847,1.380159,0.164021,0.43905,-0.100376,0.638303,8.287933
165,70.517227,995.52002,0.934192,0.965462,0.055556,0.0,0.566218,57169.0,0.258805,1.365336,0.156503,0.480102,-0.10651,0.544632,8.268473
166,69.232117,997.549988,0.9354,0.9671,0.043478,0.0,0.565602,52275.0,0.267791,1.370652,0.167396,0.468035,-0.106423,0.558995,8.295696
167,71.968361,998.22998,0.934399,0.967883,0.0,0.0,0.564482,53457.0,0.265955,1.374589,0.16336,0.45301,-0.100877,0.605368,8.288481
168,69.491188,1000.0,0.933908,0.968346,0.0,0.0,0.564019,50633.0,0.260198,1.360525,0.16391,0.486276,-0.10958,0.59404,8.288466
169,71.436325,1000.0,0.935923,0.968069,0.0,0.0,0.563043,43402.0,0.260482,1.36583,0.163376,0.481809,-0.107968,0.620879,8.245613
170,72.109207,1000.0,0.937207,0.969212,0.0,0.0,0.562411,50326.0,0.261378,1.357497,0.160411,0.457089,-0.101966,0.586612,8.240287
171,72.261765,1000.0,0.9361,0.969014,0.0,0.0,0.561983,52600.0,0.266195,1.377048,0.167158,0.466518,-0.104596,0.600098,8.238165
172,74.041229,1000.0,0.936531,0.968183,0.0,0.0,0.560773,51071.0,0.263785,1.35763,0.165249,0.468431,-0.104634,0.61208,8.245547
173,76.095047,1000.0,0.936999,0.969074,0.0,0.0,0.55926,51318.0,0.263134,1.376915,0.16622,0.465536,-0.104388,0.610993,8.256851
174,72.472809,1000.0,0.936393,0.969278,0.0,0.0,0.558235,49083.0,0.255386,1.355119,0.16288,0.477411,-0.105961,0.621629,8.245804
175,69.774643,1000.0,0.938426,0.968297,0.0,0.0,0.55707,45797.0,0.259717,1.357685,0.164343,0.460815,-0.102877,0.586831,8.300331
